25.Q2.5			
			
Event/Message Name	Enum	Logical Value	Literal Value
CuCpX2EndcConfigurationUpdateAcknowledge	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2EndcConfigurationUpdateFailure	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2EndcConfigurationUpdateFailure	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2EndcConfigurationUpdateFailure	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2EndcConfigurationUpdateFailure	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2EndcConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2EndcResourceStatusFailure	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2EndcResourceStatusFailure	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2EndcResourceStatusFailure	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2EndcResourceStatusFailure	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2EndcResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2EndcResourceStatusRequest	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2EndcResourceStatusRequest	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2EndcResourceStatusRequest	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2EndcResourceStatusRequest	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2EndcResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2EndcResourceStatusResponse	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2EndcResourceStatusResponse	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2EndcResourceStatusResponse	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2EndcResourceStatusResponse	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2EndcResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2EndcResourceStatusUpdate	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2EndcResourceStatusUpdate	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2EndcResourceStatusUpdate	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2EndcResourceStatusUpdate	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2EndcResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2EndcX2SetupFailure	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2EndcX2SetupFailure	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2EndcX2SetupFailure	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2EndcX2SetupFailure	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2EndcX2SetupFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2EndcX2SetupRequest	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2EndcX2SetupRequest	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2EndcX2SetupRequest	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2EndcX2SetupRequest	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2EndcX2SetupRequest	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2EndcX2SetupResponse	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2EndcX2SetupResponse	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2EndcX2SetupResponse	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2EndcX2SetupResponse	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2EndcX2SetupResponse	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2ErrorIndicationCommon	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2ErrorIndicationCommon	MsgDirection	MSG_DIRECTION_SEND	1
CuCpX2ErrorIndicationCommon	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpX2ErrorIndicationCommon	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpX2ErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpX2PartialResetConfirm	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpX2PartialResetConfirm	MsgDirection	MSG_DIRECTION_SEND	1
